0,25-IECS,26-IECS,27-IECS,34-IECS,35-IECS,36-IECS,63-IECS,64-IECS,65-IECS,67-IECS,9--IECS,mean
2020-12-01 12:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.00044545454545454543
2020-12-01 12:20:00,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0006
2020-12-01 12:30:00,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-01 12:40:00,0.0,0.0,0.0,0.00165,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.00044999999999999993
2020-12-01 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.00165,0.0,0.0008954545454545455
2020-12-01 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0033,0.00044999999999999993
2020-12-01 13:20:00,0.0,0.0,0.0,0.0066,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0007454545454545456
2020-12-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 13:40:00,0.0,0.0,0.0,0.0,0.0033,0.0,0.0016,0.0,0.0,0.0,0.0,0.00044545454545454543
2020-12-01 13:50:00,0.0,0.0,0.0,0.00165,0.0033,0.0,0.0,0.0033,0.0,0.00165,0.0,0.0009000000000000001
2020-12-01 14:00:00,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0016,0.0,0.00165,0.0,0.0005954545454545455
2020-12-01 14:10:00,0.0,0.0,0.0,0.00825,0.0,0.0,0.0049,0.0016,0.0,0.00165,0.0,0.0014909090909090911
2020-12-01 14:20:00,0.0,0.0,0.0,0.0066,0.0,0.0,0.0033,0.0,0.0016,0.0,0.0,0.0010454545454545454
2020-12-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0,0.0016,0.0,0.0,0.0016454545454545457
2020-12-01 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0003
2020-12-01 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.00165,0.0,0.00029545454545454547
2020-12-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0016,0.0005909090909090908
2020-12-01 15:20:00,0.0,0.0016,0.0,0.0,0.0066,0.0,0.0033,0.0,0.0016,0.0,0.005,0.0016454545454545457
2020-12-01 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 15:40:00,0.0,0.0,0.0,0.0,0.0016,0.0246,0.0099,0.0,0.0,0.0,0.0,0.0032818181818181818
2020-12-01 15:50:00,0.0,0.0,0.0,0.0,0.0016,0.0,0.0082,0.0,0.0,0.0,0.0,0.0008909090909090911
2020-12-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.0013545454545454546
2020-12-01 16:20:00,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0003
2020-12-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 16:50:00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009090909090909091
2020-12-01 17:00:00,0.0151,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0018181818181818182
2020-12-01 17:10:00,0.0067,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0009090909090909091
2020-12-01 17:20:00,0.0016,0.0,0.0,0.0,0.0016,0.0049,0.0016,0.0,0.0099,0.0,0.0,0.0017818181818181817
2020-12-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0148,0.0016,0.0,0.0,0.0,0.0,0.0014909090909090911
2020-12-01 17:40:00,0.0,0.0,0.0,0.0,0.0033,0.0,0.0066,0.0,0.0,0.0,0.0,0.0008999999999999999
2020-12-01 17:50:00,0.01,0.0,0.0,0.0,0.0049,0.0,0.0066,0.0,0.0083,0.0,0.0,0.0027090909090909093
2020-12-01 18:00:00,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.0,0.0,0.004518181818181818
2020-12-01 18:10:00,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.001209090909090909
2020-12-01 18:20:00,0.0,0.0,0.0,0.011550000000000001,0.0,0.0016,0.0,0.0,0.0033,0.0,0.0,0.0014954545454545457
2020-12-01 18:30:00,0.0,0.0,0.0,0.0033,0.0,0.0,0.0099,0.0,0.0,0.0,0.0016,0.0013454545454545455
2020-12-01 18:50:00,0.0067,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0007545454545454546
2020-12-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.00014545454545454546
2020-12-01 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.005,0.0,0.0010454545454545454
2020-12-01 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0246,0.0,0.0,0.0,0.00165,0.0,0.002386363636363636
2020-12-01 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-01 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 20:40:00,0.0,0.0,0.0,0.00825,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0010500000000000002
2020-12-01 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.00044545454545454543
2020-12-01 21:00:00,0.0,0.0,0.0,0.00165,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.00044999999999999993
2020-12-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-01 21:20:00,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015
2020-12-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0003
2020-12-01 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0013454545454545455
2020-12-01 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0,0.0013454545454545455
2020-12-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0003
2020-12-01 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 23:00:00,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018090909090909093
2020-12-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 02:50:00,0.0,0.0,0.0,0.0,0.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.004827272727272728
2020-12-02 03:00:00,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 03:10:00,0.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0013545454545454546
2020-12-02 03:20:00,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0006
2020-12-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.005,0.0,0.0006
2020-12-02 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0166,0.0,0.0016545454545454545
2020-12-02 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.00015
2020-12-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01165,0.0,0.001059090909090909
2020-12-02 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.00015
2020-12-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.00014545454545454546
2020-12-02 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0266,0.0,0.0,0.0025636363636363634
2020-12-02 06:20:00,0.0033,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0033,0.0,0.0,0.0007454545454545453
2020-12-02 06:30:00,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0016,0.0,0.0,0.0002909090909090909
2020-12-02 06:40:00,0.0033,0.0,0.0016,0.0033,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0011909090909090908
2020-12-02 06:50:00,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003
2020-12-02 07:00:00,0.01,0.0016,0.0016,0.0,0.0,0.0,0.0,0.0033,0.0033,0.0,0.0,0.0018000000000000002
2020-12-02 07:10:00,0.0066,0.0033,0.0,0.0,0.0,0.0016,0.0,0.0,0.0149,0.0,0.0,0.0024
2020-12-02 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.00014545454545454546
2020-12-02 07:30:00,0.0016,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0008909090909090909
2020-12-02 07:40:00,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0010454545454545454
2020-12-02 07:50:00,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0019727272727272727
2020-12-02 08:00:00,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.00165,0.0033,0.0021045454545454544
2020-12-02 08:10:00,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0010545454545454545
2020-12-02 08:20:00,0.01,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.00995,0.0,0.001959090909090909
2020-12-02 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 08:40:00,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0002909090909090909
2020-12-02 08:50:00,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0007454545454545453
2020-12-02 09:00:00,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0007454545454545456
2020-12-02 09:10:00,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.00044545454545454543
2020-12-02 09:20:00,0.0,0.005,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025636363636363634
2020-12-02 09:30:00,0.0,0.0,0.0033,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044999999999999993
2020-12-02 09:40:00,0.0067,0.0,0.0016,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0009000000000000001
2020-12-02 10:00:00,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 10:10:00,0.0,0.0066,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007454545454545456
2020-12-02 10:20:00,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0002909090909090909
2020-12-02 10:30:00,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.00044545454545454543
2020-12-02 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 10:50:00,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.001209090909090909
2020-12-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.00044545454545454543
2020-12-02 11:10:00,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003
2020-12-02 11:20:00,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0184,0.0031954545454545456
2020-12-02 11:30:00,0.0016,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0016,0.0,0.0117,0.0016454545454545457
2020-12-02 11:40:00,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 11:50:00,0.0,0.0,0.0,0.0049499999999999995,0.0016,0.0,0.0082,0.0083,0.0,0.0,0.0,0.0020954545454545457
2020-12-02 12:00:00,0.0016,0.0,0.0016,0.00825,0.0066,0.0,0.0,0.0016,0.0,0.0,0.0,0.0017863636363636365
2020-12-02 12:10:00,0.0033,0.0,0.0,0.00495,0.0016,0.0,0.0,0.0066,0.0,0.0,0.0,0.0014954545454545455
2020-12-02 12:20:00,0.0067,0.005,0.0,0.0033,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0015090909090909091
2020-12-02 12:30:00,0.0016,0.0166,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028545454545454542
2020-12-02 12:40:00,0.0,0.0,0.0,0.00165,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00029545454545454547
2020-12-02 12:50:00,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0066,0.0,0.0,0.0,0.0008999999999999999
2020-12-02 13:00:00,0.0,0.01,0.0,0.0,0.0049,0.0,0.0016,0.0099,0.0,0.0,0.0,0.0024
2020-12-02 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0033,0.0,0.0006
2020-12-02 13:20:00,0.0,0.005,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0008999999999999999
2020-12-02 13:30:00,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665,0.0,0.0009045454545454546
2020-12-02 13:40:00,0.0,0.0033,0.0,0.0,0.0049,0.0,0.0016,0.0,0.0,0.00165,0.0,0.0010409090909090908
2020-12-02 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 14:00:00,0.0,0.0,0.0049,0.0,0.0,0.0,0.0082,0.0066,0.0,0.0,0.0,0.001790909090909091
2020-12-02 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.00044545454545454543
2020-12-02 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0049,0.0,0.0,0.001190909090909091
2020-12-02 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 14:40:00,0.0033,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00165,0.0,0.0005954545454545455
2020-12-02 14:50:00,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0216,0.0,0.0033,0.0027090909090909093
2020-12-02 15:00:00,0.0016,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0116,0.0,0.005,0.0017999999999999997
2020-12-02 15:10:00,0.0033,0.0,0.0,0.0,0.0016,0.023,0.0,0.0,0.0,0.0033,0.0,0.0028363636363636364
2020-12-02 15:20:00,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045454545454545455
2020-12-02 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 15:50:00,0.0151,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.001518181818181818
2020-12-02 16:00:00,0.0016,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0002909090909090909
2020-12-02 16:10:00,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0016,0.0049,0.0,0.0,0.0008909090909090909
2020-12-02 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0003
2020-12-02 16:30:00,0.0067,0.0,0.0,0.0,0.0033,0.0296,0.0,0.0,0.0016,0.0,0.0,0.0037454545454545453
2020-12-02 16:40:00,0.0083,0.0,0.0,0.0,0.0016,0.0049,0.0,0.0,0.0133,0.0,0.0,0.0025545454545454547
2020-12-02 16:50:00,0.0,0.0,0.0,0.0,0.0083,0.0032,0.0,0.0,0.0099,0.00165,0.0,0.0020954545454545457
2020-12-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.005,0.0008999999999999999
2020-12-02 17:10:00,0.0201,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0166,0.00665,0.0,0.004386363636363636
2020-12-02 17:20:00,0.0067,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.00165,0.0,0.00135
2020-12-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0017818181818181817
2020-12-02 17:40:00,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0016,0.0,0.005,0.0022363636363636366
2020-12-02 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 18:10:00,0.0,0.0,0.0,0.0,0.0166,0.0,0.0049,0.0,0.0016,0.0,0.0,0.0021
2020-12-02 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0032,0.0049,0.0,0.0,0.0,0.0,0.0007363636363636363
2020-12-02 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0006
2020-12-02 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0066,0.0033,0.0,0.0010454545454545454
2020-12-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.00044545454545454543
2020-12-02 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0033,0.0,0.0,0.0,0.0016,0.0005909090909090908
2020-12-02 19:20:00,0.0,0.0016,0.0,0.00165,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0005954545454545455
2020-12-02 19:30:00,0.0,0.0,0.0,0.0116,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0013545454545454546
2020-12-02 19:40:00,0.0,0.0,0.0,0.00165,0.0,0.0016,0.0016,0.0,0.0,0.0,0.0,0.00044090909090909093
2020-12-02 19:50:00,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015
2020-12-02 20:00:00,0.0,0.0,0.0,0.00165,0.0,0.0,0.0049,0.0,0.0,0.00665,0.0,0.0012
2020-12-02 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0010454545454545454
2020-12-02 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0007454545454545456
2020-12-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0010454545454545454
2020-12-02 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0033,0.0,0.0006
2020-12-02 20:50:00,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015
2020-12-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 21:30:00,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006
2020-12-02 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0003
2020-12-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.00014545454545454546
2020-12-02 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 23:00:00,0.0,0.0,0.0,0.0,0.0099,0.0,0.0198,0.0,0.0,0.0,0.0,0.0027000000000000006
2020-12-02 23:10:00,0.0,0.0,0.0,0.0,0.0499,0.0,0.0115,0.0,0.0,0.0,0.0,0.005581818181818182
2020-12-02 23:20:00,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0009000000000000001
2020-12-02 23:30:00,0.0,0.0,0.0,0.0,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0022636363636363635
2020-12-02 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0012
2020-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0003
2020-12-03 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
